sbj,distractor,block,accurate,rt,first,AQ,SAS
107,1,3,1,2.1511,NaN,14,52
107,1,1,1,3.9012,0,14,52
107,1,2,1,2.2802,0,14,52
107,1,3,1,3.1752,NaN,14,52
107,1,1,1,3.8555,0,14,52
107,1,2,1,13.438,0,14,52
107,1,3,1,2.7054,NaN,14,52
107,1,1,1,5.0744,0,14,52
107,1,2,1,2.4702,0,14,52
107,1,3,1,1.7473,0,14,52
107,1,1,1,13.804,0,14,52
107,1,2,1,4.8562,0,14,52
107,1,3,1,2.0293,0,14,52
107,1,1,1,7.44,0,14,52
107,0,1,1,4.7317,1,14,52
107,0,2,1,2.086,0,14,52
107,0,3,1,2.2064,0,14,52
107,1,1,1,2.3861,0,14,52
107,1,2,1,2.6534,NaN,14,52
107,1,3,1,1.8529,0,14,52
107,1,1,1,2.5562,0,14,52
107,1,2,1,2.6899,0,14,52
107,1,3,1,3.7833,0,14,52
107,0,1,1,3.7843,0,14,52
107,0,2,1,2.6499,0,14,52
107,0,3,1,2.0283,NaN,14,52
107,0,1,1,5.5352,1,14,52
107,0,2,1,3.8503,0,14,52
107,0,3,1,3.0651,NaN,14,52
107,0,1,1,2.848,1,14,52
107,0,2,1,2.1619,0,14,52
107,0,3,1,1.9983,0,14,52
107,1,1,1,3.0843,0,14,52
107,1,2,1,12.456,0,14,52
107,1,3,1,2.6375,0,14,52
107,0,1,1,2.3842,0,14,52
107,0,2,1,2.5173,0,14,52
107,0,3,1,3.1081,0,14,52
107,1,1,1,3.8851,0,14,52
107,1,2,1,2.3021,0,14,52
107,1,3,1,3.2554,0,14,52
107,1,1,1,6.1292,0,14,52
107,1,2,1,4.0686,0,14,52
107,1,3,1,6.6342,0,14,52
107,1,1,1,2.7672,0,14,52
107,1,2,1,2.4644,0,14,52
107,1,3,1,2.6368,0,14,52
107,1,1,1,2.6998,1,14,52
107,1,2,1,1.8782,0,14,52
107,1,3,1,2.2374,NaN,14,52
107,1,1,1,4.7871,1,14,52
107,1,2,1,3.1483,0,14,52
107,1,3,1,2.1461,0,14,52
107,1,1,1,5.7502,1,14,52
107,1,3,1,3.5674,0,14,52
107,0,1,1,3.9163,1,14,52
107,0,2,1,3.5902,0,14,52
107,0,3,1,2.3931,0,14,52
107,1,1,1,11.294,0,14,52
107,1,2,1,2.5673,1,14,52
107,1,3,1,2.0545,0,14,52
107,1,1,1,2.6523,0,14,52
107,1,2,1,2.522,0,14,52
107,1,3,1,2.61,0,14,52
107,0,1,1,3.6972,0,14,52
107,0,2,1,2.2611,0,14,52
107,0,3,1,1.8873,0,14,52
107,0,1,1,14.805,0,14,52
107,0,2,1,3.3202,1,14,52
107,0,3,1,2.0524,0,14,52
107,0,1,1,1.9403,1,14,52
107,0,2,1,1.9232,0,14,52
107,0,3,1,2.5474,0,14,52
107,0,1,1,4.2585,0,14,52
107,0,2,1,2.1012,0,14,52
107,0,3,1,5.3819,0,14,52
107,0,1,1,2.2353,1,14,52
107,0,2,1,2.2273,0,14,52
107,0,3,1,1.8263,1,14,52
107,0,1,1,12.514,0,14,52
107,0,2,1,4.5443,0,14,52
107,0,3,1,2.1216,0,14,52
107,0,2,1,14.434,1,14,52
107,0,3,1,2.5764,1,14,52
107,1,1,1,4.0572,1,14,52
107,1,2,1,2.4453,0,14,52
107,1,3,1,2.7254,0,14,52
107,1,1,1,6.0888,1,14,52
107,1,2,1,3.8263,0,14,52
107,1,3,1,5.6221,0,14,52
107,0,1,1,3.0363,0,14,52
107,0,2,1,3.2772,0,14,52
107,0,3,1,2.9285,0,14,52
107,1,1,1,8.5102,1,14,52
107,1,2,1,10.94,0,14,52
107,1,3,1,2.5743,0,14,52
107,1,1,1,4.6453,0,14,52
107,1,2,1,5.1333,0,14,52
107,1,3,1,2.6791,0,14,52
107,1,1,1,1.9102,0,14,52
107,1,2,1,2.3202,0,14,52
107,1,3,1,2.6442,0,14,52
107,0,2,1,14.961,0,14,52
107,0,3,1,3.046,0,14,52
107,1,1,1,8.5071,0,14,52
107,1,2,1,3.1492,0,14,52
107,1,3,1,3.0062,0,14,52
107,0,1,1,5.8021,1,14,52
107,0,2,1,6.0801,1,14,52
107,0,3,1,1.9614,0,14,52
107,1,1,1,11.787,0,14,52
107,1,2,1,2.796,0,14,52
107,1,3,1,3.3213,0,14,52
107,1,1,1,7.8852,0,14,52
107,1,2,1,2.1836,0,14,52
107,1,3,1,1.9993,0,14,52
107,0,1,1,12.017,0,14,52
107,0,2,1,2.6452,1,14,52
107,0,3,1,2.9244,0,14,52
107,0,1,1,9.5176,0,14,52
107,0,2,1,5.8324,0,14,52
107,0,3,1,2.3881,NaN,14,52
107,1,1,1,4.5493,0,14,52
107,1,2,1,1.6148,0,14,52
107,1,3,1,2.6853,0,14,52
107,1,1,1,3.1032,1,14,52
107,1,2,1,4.0883,0,14,52
107,1,3,1,2.3747,NaN,14,52
107,0,2,1,5.1713,0,14,52
107,0,3,1,2.7711,0,14,52
107,0,1,1,7.18,0,14,52
107,0,2,1,7.8703,0,14,52
107,0,3,1,3.5204,0,14,52
107,0,1,1,4.6813,1,14,52
107,0,2,1,2.8053,0,14,52
107,0,3,1,2.775,0,14,52
107,0,2,1,9.7583,1,14,52
107,0,3,1,2.6259,NaN,14,52
107,0,1,1,6.4222,1,14,52
107,0,2,1,2.6424,1,14,52
107,0,3,1,2.7912,0,14,52
107,0,1,1,8.3403,0,14,52
107,0,2,1,4.8412,0,14,52
107,0,3,1,2.249,1,14,52
107,0,1,1,4.161,0,14,52
107,0,2,1,2.57,0,14,52
107,0,3,1,2.5643,1,14,52
107,1,1,1,5.4373,0,14,52
107,1,2,1,1.8931,0,14,52
107,1,3,1,2.8943,0,14,52
107,0,1,1,5.6792,0,14,52
107,0,2,1,2.8605,0,14,52
107,0,3,1,5.5202,NaN,14,52
107,1,1,1,10.255,0,14,52
107,1,2,1,2.6142,0,14,52
107,1,3,1,2.1793,0,14,52
107,1,1,1,3.1366,1,14,52
107,1,2,1,2.5032,0,14,52
107,1,3,1,1.8824,0,14,52
107,0,1,1,13.328,0,14,52
107,0,2,1,2.8157,0,14,52
107,0,3,1,3.1143,NaN,14,52
107,0,1,1,4.2956,0,14,52
107,0,2,1,2.7113,0,14,52
107,0,3,1,1.5905,NaN,14,52
107,0,1,1,4.3732,0,14,52
107,0,2,1,4.1272,0,14,52
107,0,3,1,3.5153,1,14,52
107,0,1,1,2.7393,NaN,14,52
107,0,2,1,2.6572,0,14,52
107,0,3,1,2.2441,0,14,52
107,1,1,1,6.706,0,14,52
107,1,2,1,3.2272,0,14,52
107,1,3,1,2.7841,1,14,52
107,0,1,1,12.588,0,14,52
107,0,2,1,11.727,0,14,52
107,0,3,1,1.7452,NaN,14,52
107,0,1,1,7.0119,0,14,52
107,0,2,1,2.683,0,14,52
107,0,3,1,3.1042,0,14,52
107,0,1,1,5.3849,0,14,52
107,0,2,1,2.4519,0,14,52
107,0,3,1,8.8544,0,14,52
107,0,1,1,5.4002,0,14,52
107,0,2,1,4.3512,0,14,52
107,0,3,1,2.3303,0,14,52
107,1,1,1,7.8763,0,14,52
107,1,2,1,4.7172,0,14,52
107,1,3,1,2.1272,0,14,52
107,1,1,1,2.8263,0,14,52
107,1,2,1,3.3019,0,14,52
107,1,3,1,2.7454,0,14,52
107,1,1,1,2.4572,0,14,52
107,1,2,1,2.0009,0,14,52
107,1,3,1,7.2892,0,14,52
107,0,1,1,5.7711,0,14,52
107,0,3,1,9.3359,0,14,52
107,0,1,1,8.3483,0,14,52
107,0,2,1,3.0492,0,14,52
107,0,3,1,3.6122,0,14,52
107,1,1,1,3.1953,0,14,52
107,1,2,1,3.9959,0,14,52
107,1,3,1,2.1113,0,14,52
107,0,1,1,2.0494,0,14,52
107,0,2,1,2.142,0,14,52
107,0,3,1,3.4853,0,14,52
107,0,1,1,2.7583,0,14,52
107,0,2,1,2.4256,0,14,52
107,0,3,1,2.1703,0,14,52
107,0,1,1,13.655,NaN,14,52
107,0,2,1,15.009,NaN,14,52
107,0,3,1,2.5493,NaN,14,52
107,1,1,1,3.458,0,14,52
107,1,2,1,2.3183,0,14,52
107,1,3,1,2.8292,0,14,52
108,0,1,1,5.1543,0,26,40
108,0,2,1,1.6764,0,26,40
108,0,3,1,1.9744,0,26,40
108,1,1,1,2.5905,0,26,40
108,1,2,1,3.4203,0,26,40
108,1,3,1,2.3433,0,26,40
108,1,1,1,4.9312,0,26,40
108,1,2,1,4.2373,0,26,40
108,1,3,1,2.0344,0,26,40
108,1,1,1,2.1852,0,26,40
108,1,2,1,2.1562,0,26,40
108,1,3,1,1.6714,1,26,40
108,1,1,1,1.6244,1,26,40
108,1,2,1,1.7334,1,26,40
108,1,3,1,1.8284,0,26,40
108,1,1,1,2.3671,0,26,40
108,1,2,1,2.6611,0,26,40
108,1,3,1,1.0834,0,26,40
108,1,1,1,11.477,0,26,40
108,1,2,1,2.7564,0,26,40
108,1,3,1,1.1823,0,26,40
108,1,1,1,2.0433,0,26,40
108,1,2,1,2.1061,0,26,40
108,1,3,1,1.3622,0,26,40
108,1,1,1,3.2645,0,26,40
108,1,2,1,3.0284,0,26,40
108,1,3,1,1.7642,0,26,40
108,1,1,1,2.84,0,26,40
108,1,2,1,2.0254,0,26,40
108,1,3,1,1.9253,0,26,40
108,0,1,1,2.5592,0,26,40
108,0,2,1,2.3873,0,26,40
108,0,3,1,1.4585,0,26,40
108,1,1,1,2.8222,0,26,40
108,1,2,1,1.566,0,26,40
108,1,3,1,1.5359,0,26,40
108,1,1,1,2.2193,0,26,40
108,1,2,1,1.4974,0,26,40
108,1,3,1,2.0723,0,26,40
108,0,1,1,3.9799,0,26,40
108,0,2,1,4.6663,0,26,40
108,0,3,1,2.4001,0,26,40
108,0,1,1,4.3464,0,26,40
108,0,2,1,2.122,1,26,40
108,0,3,1,1.9743,0,26,40
108,0,1,1,3.1743,0,26,40
108,0,2,1,1.4132,0,26,40
108,0,3,1,1.2948,1,26,40
108,1,1,1,1.9293,1,26,40
108,1,2,1,2.1023,0,26,40
108,1,3,1,3.0834,0,26,40
108,0,1,1,2.0402,0,26,40
108,0,2,1,1.3583,0,26,40
108,0,3,1,1.7469,0,26,40
108,1,1,1,4.4068,1,26,40
108,1,2,1,1.7774,0,26,40
108,1,3,1,1.9881,0,26,40
108,1,1,1,1.9952,0,26,40
108,1,2,1,1.5514,0,26,40
108,1,3,1,1.7003,0,26,40
108,1,1,1,2.5502,0,26,40
108,1,2,1,2.0423,0,26,40
108,1,3,1,1.7792,0,26,40
108,1,1,1,2.5873,0,26,40
108,1,2,1,2.9023,1,26,40
108,1,3,1,1.9525,0,26,40
108,1,1,1,6.5852,1,26,40
108,1,2,1,1.9343,0,26,40
108,1,3,1,2.056,0,26,40
108,1,1,1,1.7343,1,26,40
108,1,2,1,1.6474,0,26,40
108,1,3,1,2.2103,0,26,40
108,0,1,1,2.2143,0,26,40
108,0,2,1,1.5833,0,26,40
108,0,3,1,1.7592,0,26,40
108,1,1,1,3.0996,0,26,40
108,1,2,1,1.9003,0,26,40
108,1,3,1,1.3921,0,26,40
108,1,1,1,2.1904,0,26,40
108,1,2,1,1.8003,1,26,40
108,1,3,1,3.6563,0,26,40
108,0,1,1,3.0653,0,26,40
108,0,2,1,3.1445,0,26,40
108,0,3,1,1.9775,0,26,40
108,0,1,1,2.3039,0,26,40
108,0,2,1,1.8202,1,26,40
108,0,3,1,1.3834,1,26,40
108,0,1,1,1.7268,1,26,40
108,0,2,1,1.8903,1,26,40
108,0,3,1,1.5462,1,26,40
108,0,1,1,4.1633,0,26,40
108,0,2,1,2.0089,0,26,40
108,0,3,1,2.1712,0,26,40
108,0,1,1,3.1524,0,26,40
108,0,2,1,3.4402,0,26,40
108,0,3,1,4.1265,1,26,40
108,0,1,1,1.7172,0,26,40
108,0,2,1,1.6417,0,26,40
108,0,3,1,1.3813,0,26,40
108,0,1,1,5.7702,0,26,40
108,0,2,1,4.3013,0,26,40
108,0,3,1,2.5814,0,26,40
108,1,2,1,3.5556,0,26,40
108,1,3,1,7.5073,0,26,40
108,1,1,1,2.9654,0,26,40
108,1,2,1,1.8714,0,26,40
108,1,3,1,1.9004,1,26,40
108,0,1,1,2.8923,0,26,40
108,0,2,1,1.523,0,26,40
108,0,3,1,1.3384,0,26,40
108,1,1,1,3.0074,0,26,40
108,1,2,1,2.2925,1,26,40
108,1,3,1,3.6086,1,26,40
108,1,1,1,1.8623,0,26,40
108,1,2,1,1.4352,0,26,40
108,1,3,1,1.5274,0,26,40
108,1,1,1,2.8289,0,26,40
108,1,2,1,1.8697,0,26,40
108,1,3,1,0.97004,1,26,40
108,0,1,1,1.6664,1,26,40
108,0,2,1,3.1781,1,26,40
108,0,3,1,1.5535,0,26,40
108,1,1,1,1.8044,1,26,40
108,1,2,1,1.4704,0,26,40
108,1,3,1,2.1465,1,26,40
108,0,1,1,2.6173,0,26,40
108,0,2,1,1.3632,0,26,40
108,0,3,1,1.215,0,26,40
108,1,1,1,2.8105,0,26,40
108,1,2,1,1.996,0,26,40
108,1,3,1,1.8363,0,26,40
108,1,1,1,1.5503,0,26,40
108,1,2,1,1.5621,0,26,40
108,1,3,1,1.5134,0,26,40
108,0,1,1,4.0193,0,26,40
108,0,2,1,4.1953,1,26,40
108,0,3,1,3.4791,0,26,40
108,0,1,1,10.433,0,26,40
108,0,2,1,2.946,0,26,40
108,0,3,1,1.8113,0,26,40
108,1,1,1,2.0944,0,26,40
108,1,2,1,1.8071,0,26,40
108,1,3,1,1.9093,0,26,40
108,1,1,1,2.3522,0,26,40
108,1,2,1,1.7424,0,26,40
108,1,3,1,1.4493,0,26,40
108,0,1,1,2.1813,0,26,40
108,0,2,1,1.6184,0,26,40
108,0,3,1,1.3544,0,26,40
108,0,1,1,2.2344,0,26,40
108,0,2,1,3.7813,0,26,40
108,0,3,1,1.3994,0,26,40
108,1,1,1,2.7612,0,26,40
108,1,2,1,2.4661,0,26,40
108,1,3,1,2.2983,0,26,40
108,0,1,1,1.7574,0,26,40
108,0,2,1,1.8109,1,26,40
108,0,3,1,1.6102,1,26,40
108,0,1,1,1.5951,0,26,40
108,0,2,1,2.0283,0,26,40
108,0,3,1,2.1168,0,26,40
108,0,1,1,7.0134,1,26,40
108,0,2,1,2.7996,0,26,40
108,0,3,1,3.0374,1,26,40
108,0,1,1,2.0128,0,26,40
108,0,2,1,1.5734,0,26,40
108,0,3,1,1.7654,0,26,40
108,0,1,1,3.5863,0,26,40
108,0,2,1,1.2035,0,26,40
108,0,3,1,1.4166,0,26,40
108,1,1,1,3.2342,0,26,40
108,1,2,1,2.3391,0,26,40
108,1,3,1,1.5189,0,26,40
108,0,1,1,2.3249,0,26,40
108,0,3,1,2.7384,0,26,40
108,1,1,1,5.1219,0,26,40
108,1,2,1,3.0946,0,26,40
108,1,3,1,1.7654,0,26,40
108,1,1,1,2.2285,1,26,40
108,1,2,1,3.1634,0,26,40
108,1,3,1,2.8873,0,26,40
108,0,1,1,2.7144,0,26,40
108,0,2,1,2.4304,0,26,40
108,0,3,1,1.7679,0,26,40
108,0,1,1,2.1808,0,26,40
108,0,3,1,1.9824,0,26,40
108,0,1,1,3.2903,0,26,40
108,0,2,1,2.0124,0,26,40
108,0,3,1,1.2654,0,26,40
108,0,1,1,3.0464,0,26,40
108,0,2,1,3.2394,0,26,40
108,0,3,1,2.8374,0,26,40
108,1,1,1,4.4022,0,26,40
108,1,2,1,1.6004,0,26,40
108,1,3,1,1.7973,0,26,40
108,0,1,1,4.5824,0,26,40
108,0,2,1,3.2931,1,26,40
108,0,3,1,3.7602,0,26,40
108,0,1,1,1.7125,0,26,40
108,0,2,1,1.3915,0,26,40
108,0,3,1,1.4273,0,26,40
108,0,1,1,1.8882,0,26,40
108,0,2,1,1.9158,0,26,40
108,0,3,1,1.8557,0,26,40
108,0,1,1,5.7058,1,26,40
108,0,2,1,1.8044,0,26,40
108,0,3,1,2.0474,0,26,40
108,1,1,1,2.6144,0,26,40
108,1,2,1,2.0873,0,26,40
108,1,3,1,1.6034,0,26,40
108,1,1,1,4.9124,0,26,40
108,1,2,1,1.3665,0,26,40
108,1,3,1,1.7136,0,26,40
108,1,1,1,2.8452,0,26,40
108,1,2,1,2.3281,0,26,40
108,1,3,1,1.4383,0,26,40
108,0,1,1,2.6664,0,26,40
108,0,2,1,2.0923,0,26,40
108,0,3,1,1.4251,0,26,40
108,0,1,1,3.8142,0,26,40
108,0,2,1,1.4089,0,26,40
108,0,3,1,2.3493,1,26,40
108,1,1,1,4.7353,0,26,40
108,1,3,1,1.5799,0,26,40
108,0,1,1,2.7064,0,26,40
108,0,2,1,1.9063,0,26,40
108,0,3,1,1.6413,0,26,40
108,0,1,1,1.8054,0,26,40
108,0,2,1,1.4616,0,26,40
108,0,3,1,1.4712,0,26,40
108,0,1,1,7.1232,0,26,40
108,0,2,1,4.2244,0,26,40
108,0,3,1,1.5805,0,26,40
108,1,1,1,2.0152,0,26,40
108,1,2,1,2.0823,0,26,40
108,1,3,1,1.6773,0,26,40
109,1,1,1,4.3791,1,8,44
109,1,2,1,2.1906,0,8,44
109,1,3,1,2.1176,0,8,44
109,0,1,1,7.6026,0,8,44
109,0,2,1,3.8978,0,8,44
109,0,3,1,3.0936,0,8,44
109,0,1,1,2.6906,0,8,44
109,0,2,1,3.7022,0,8,44
109,0,3,1,2.6836,1,8,44
109,0,1,1,6.1282,0,8,44
109,0,2,1,2.1158,NaN,8,44
109,0,3,1,1.8286,0,8,44
109,0,1,1,3.8886,1,8,44
109,0,2,1,2.0566,0,8,44
109,0,3,1,3.0856,NaN,8,44
109,0,1,1,3.0163,NaN,8,44
109,0,2,1,2.9876,0,8,44
109,0,3,1,2.0495,NaN,8,44
109,0,1,1,5.0416,0,8,44
109,0,2,1,4.4666,0,8,44
109,0,3,1,1.8737,0,8,44
109,0,1,1,16.145,0,8,44
109,0,2,1,3.4764,0,8,44
109,0,3,1,2.0371,0,8,44
109,0,1,1,3.5066,0,8,44
109,0,2,1,3.3222,0,8,44
109,0,3,1,3.081,0,8,44
109,0,1,1,4.4495,1,8,44
109,0,2,1,3.8164,0,8,44
109,0,3,1,3.0234,1,8,44
109,1,1,1,2.8016,0,8,44
109,1,2,1,2.6263,1,8,44
109,1,3,1,2.076,0,8,44
109,0,1,1,2.8891,0,8,44
109,0,2,1,2.4454,NaN,8,44
109,0,3,1,1.8134,0,8,44
109,0,1,1,5.5576,0,8,44
109,0,2,1,6.5938,0,8,44
109,0,3,1,2.5826,0,8,44
109,1,1,1,4.4432,1,8,44
109,1,2,1,2.1807,0,8,44
109,1,3,1,2.1546,0,8,44
109,1,1,1,3.2444,1,8,44
109,1,2,1,2.8043,1,8,44
109,1,3,1,1.7573,0,8,44
109,1,1,1,3.1701,0,8,44
109,1,2,1,2.214,0,8,44
109,1,3,1,2.5725,0,8,44
109,0,1,1,3.3118,0,8,44
109,0,2,1,2.7236,0,8,44
109,0,3,1,3.9497,0,8,44
109,1,1,1,2.5013,0,8,44
109,1,2,1,2.3324,0,8,44
109,1,3,1,2.0466,0,8,44
109,0,1,1,8.442,0,8,44
109,0,2,1,4.1326,0,8,44
109,0,3,1,2.5566,0,8,44
109,0,1,1,4.0915,0,8,44
109,0,2,1,2.6681,0,8,44
109,0,3,1,2.6806,0,8,44
109,0,1,1,5.5757,0,8,44
109,0,2,1,2.6657,0,8,44
109,0,3,1,2.0897,1,8,44
109,0,1,1,3.0724,1,8,44
109,0,2,1,2.6801,1,8,44
109,0,3,1,2.673,0,8,44
109,0,1,1,3.8474,1,8,44
109,0,2,1,2.258,0,8,44
109,0,3,1,2.6072,0,8,44
109,0,1,1,7.1756,0,8,44
109,0,2,1,5.0776,0,8,44
109,0,3,1,2.3804,0,8,44
109,1,1,1,3.6928,NaN,8,44
109,1,2,1,2.4747,NaN,8,44
109,1,3,1,1.7716,0,8,44
109,0,1,1,3.8982,0,8,44
109,0,2,1,3.5936,0,8,44
109,0,3,1,3.3516,0,8,44
109,0,1,1,3.6904,0,8,44
109,0,2,1,2.6016,0,8,44
109,0,3,1,2.5035,0,8,44
109,1,1,1,3.2586,0,8,44
109,1,2,1,2.1345,0,8,44
109,1,3,1,2.3735,0,8,44
109,1,1,1,3.7636,0,8,44
109,1,2,1,2.8404,0,8,44
109,1,3,1,2.6757,0,8,44
109,1,1,1,2.8796,1,8,44
109,1,2,1,2.4569,1,8,44
109,1,3,1,1.8045,1,8,44
109,1,1,1,3.3096,0,8,44
109,1,2,1,2.2035,0,8,44
109,1,3,1,2.1587,0,8,44
109,1,1,1,3.6956,1,8,44
109,1,2,1,1.9574,1,8,44
109,1,3,1,1.8258,1,8,44
109,1,1,1,5.6516,0,8,44
109,1,2,1,2.5837,0,8,44
109,1,3,1,3.7808,0,8,44
109,1,1,1,3.5964,0,8,44
109,1,2,1,2.4397,0,8,44
109,1,3,1,2.0935,0,8,44
109,0,1,1,3.1705,0,8,44
109,0,2,1,2.3626,0,8,44
109,0,3,1,2.1909,0,8,44
109,0,1,1,4.19,0,8,44
109,0,2,1,3.0686,0,8,44
109,0,3,1,2.7495,1,8,44
109,1,1,1,3.1942,0,8,44
109,1,2,1,2.1871,0,8,44
109,1,3,1,2.3257,1,8,44
109,0,1,1,4.0155,0,8,44
109,0,2,1,4.5083,0,8,44
109,0,3,1,5.1282,0,8,44
109,0,1,1,5.1077,0,8,44
109,0,2,1,2.4617,0,8,44
109,0,3,1,2.7517,1,8,44
109,0,1,1,2.8265,0,8,44
109,0,2,1,3.0765,0,8,44
109,0,3,1,1.8234,0,8,44
109,1,1,1,6.2896,1,8,44
109,1,2,1,11.54,1,8,44
109,1,3,1,3.9867,0,8,44
109,0,1,1,11.409,0,8,44
109,0,2,1,2.1429,NaN,8,44
109,0,3,1,2.5639,0,8,44
109,1,1,1,7.6651,0,8,44
109,1,2,1,2.3563,1,8,44
109,1,3,1,3.9176,1,8,44
109,0,1,1,4.2671,0,8,44
109,0,2,1,3.2935,NaN,8,44
109,0,3,1,1.8896,NaN,8,44
109,0,1,1,1.946,0,8,44
109,0,2,1,2.4583,0,8,44
109,0,3,1,2.0187,0,8,44
109,1,1,1,10.113,1,8,44
109,1,2,1,2.7388,1,8,44
109,1,3,1,2.5634,1,8,44
109,1,2,1,6.6206,NaN,8,44
109,1,3,1,2.0556,NaN,8,44
109,0,1,1,3.8865,0,8,44
109,0,2,1,3.4596,0,8,44
109,0,3,1,2.5736,0,8,44
109,0,1,1,5.7476,0,8,44
109,0,2,1,1.8646,0,8,44
109,0,3,1,2.2334,NaN,8,44
109,1,1,1,13.411,0,8,44
109,1,2,1,5.2326,0,8,44
109,1,3,1,4.0597,0,8,44
109,1,1,1,8.1336,1,8,44
109,1,2,1,4.3732,1,8,44
109,1,3,1,2.3442,0,8,44
109,0,3,1,4.4235,0,8,44
109,1,1,1,5.2786,1,8,44
109,1,2,1,3.4855,0,8,44
109,1,3,1,2.9146,0,8,44
109,1,1,1,9.2139,0,8,44
109,1,2,1,3.8057,0,8,44
109,1,3,1,2.4642,NaN,8,44
109,1,1,1,4.8477,0,8,44
109,1,2,1,3.2975,0,8,44
109,1,3,1,4.1312,1,8,44
109,1,1,1,5.3361,0,8,44
109,1,2,1,2.6107,0,8,44
109,1,3,1,4.1533,0,8,44
109,1,1,1,3.6415,0,8,44
109,1,2,1,2.646,1,8,44
109,1,3,1,2.8727,0,8,44
109,0,1,1,4.4046,0,8,44
109,0,2,1,2.6131,NaN,8,44
109,0,3,1,2.2809,NaN,8,44
109,1,1,1,11.956,0,8,44
109,1,2,1,4.2126,0,8,44
109,1,3,1,3.4734,0,8,44
109,0,1,1,3.8506,NaN,8,44
109,0,2,1,2.0588,NaN,8,44
109,0,3,1,2.4334,NaN,8,44
109,0,1,1,3.0216,0,8,44
109,0,2,1,2.4364,0,8,44
109,0,3,1,2.2705,0,8,44
109,1,1,1,3.0036,1,8,44
109,1,2,1,3.9525,0,8,44
109,1,3,1,2.7123,0,8,44
109,1,1,1,20.691,0,8,44
109,1,2,1,16.565,0,8,44
109,1,3,1,2.3287,0,8,44
109,1,1,1,5.3961,0,8,44
109,1,2,1,2.4498,0,8,44
109,1,3,1,2.8845,0,8,44
109,1,1,1,3.3566,0,8,44
109,1,2,1,2.8226,1,8,44
109,1,3,1,3.2143,0,8,44
109,0,1,1,3.1066,0,8,44
109,0,2,1,2.6876,0,8,44
109,0,3,1,2.614,1,8,44
109,1,1,1,12.153,0,8,44
109,1,2,1,2.5495,NaN,8,44
109,1,3,1,2.0857,0,8,44
109,1,1,1,3.5706,NaN,8,44
109,1,2,1,3.9526,NaN,8,44
109,1,3,1,2.3205,NaN,8,44
109,1,1,1,4.2703,0,8,44
109,1,2,1,3.0787,1,8,44
109,1,3,1,1.7433,0,8,44
109,1,1,1,6.5776,0,8,44
109,1,2,1,2.3202,NaN,8,44
109,1,3,1,2.2869,NaN,8,44
109,0,1,1,5.7034,0,8,44
109,0,2,1,2.4767,0,8,44
109,0,3,1,2.3654,0,8,44
109,0,1,1,4.0153,0,8,44
109,0,2,1,2.8484,0,8,44
109,0,3,1,1.8686,0,8,44
109,0,1,1,3.5305,NaN,8,44
109,0,2,1,2.2976,NaN,8,44
109,0,3,1,2.2446,NaN,8,44
109,1,1,1,4.4464,0,8,44
109,1,2,1,2.8129,0,8,44
109,1,3,1,2.1657,0,8,44
109,0,1,1,3.1193,0,8,44
109,0,2,1,2.5453,0,8,44
109,0,3,1,1.9556,0,8,44
109,1,1,1,3.1986,0,8,44
109,1,2,1,3.9177,0,8,44
109,1,3,1,2.7187,0,8,44
109,1,1,1,2.6761,0,8,44
109,1,3,1,2.4218,0,8,44
109,1,1,1,5.6455,0,8,44
109,1,2,1,2.1985,0,8,44
109,1,3,1,4.5394,0,8,44
109,0,1,1,3.1208,0,8,44
109,0,2,1,2.5404,1,8,44
109,0,3,1,2.6516,0,8,44
110,1,1,1,2.9917,0,20,60
110,1,2,1,5.8297,1,20,60
110,1,3,1,2.6795,1,20,60
110,0,1,1,3.8158,0,20,60
110,0,2,1,3.6406,0,20,60
110,0,3,1,5.0232,0,20,60
110,0,1,1,8.0785,0,20,60
110,0,2,1,5.5389,0,20,60
110,0,3,1,1.8576,0,20,60
110,0,1,1,7.2096,0,20,60
110,0,2,1,3.7565,0,20,60
110,0,3,1,4.0406,1,20,60
110,0,1,1,4.3873,0,20,60
110,0,2,1,2.0866,0,20,60
110,0,3,1,2.9038,0,20,60
110,0,1,1,7.5298,0,20,60
110,0,2,1,1.9816,0,20,60
110,0,3,1,1.9718,NaN,20,60
110,0,2,1,10.24,0,20,60
110,0,3,1,1.8318,0,20,60
110,0,1,1,3.5987,0,20,60
110,0,2,1,2.4353,0,20,60
110,0,3,1,2.0828,1,20,60
110,0,1,1,7.3914,0,20,60
110,0,2,1,5.0877,0,20,60
110,0,3,1,7.4927,0,20,60
110,0,1,1,3.6995,0,20,60
110,0,2,1,4.9837,0,20,60
110,0,3,1,2.4298,1,20,60
110,1,1,1,3.1967,0,20,60
110,1,2,1,4.2813,0,20,60
110,1,3,1,1.7758,0,20,60
110,0,1,1,2.614,0,20,60
110,0,2,1,2.8708,0,20,60
110,0,3,1,1.7884,0,20,60
110,0,1,1,2.0167,0,20,60
110,0,2,1,2.5555,0,20,60
110,0,3,1,2.2243,0,20,60
110,1,1,1,4.5839,1,20,60
110,1,2,1,3.0707,0,20,60
110,1,3,1,3.6355,0,20,60
110,1,1,1,3.6682,1,20,60
110,1,2,1,2.1184,0,20,60
110,1,3,1,1.9318,0,20,60
110,1,1,1,2.5354,0,20,60
110,1,2,1,2.4784,1,20,60
110,1,3,1,2.9496000000000002,1,20,60
110,0,1,1,3.4399,0,20,60
110,0,2,1,2.2407,0,20,60
